ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-001531,2023-05-11,2023-08-06,0.82,Crédito,Cambio de divisa,Transacción no autorizada,Ropa y accesorios,Perdida,Australia,No,Robo de tarjeta,0.82 €,Comercio_41,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.82 €,ARN00001531,Hecho,2023-05-11,578.1,Alemania
C-001532,2023-05-12,2023-08-01,842.51,Débito,Operación,Duplicación de cargos,Comida y bebidas,Ganada,Australia,No,Robo de tarjeta,842.51 €,Comercio_391,CBK GANADO,842.51 €,0.00 €,0.00 €,ARN00001532,Hecho,2023-05-12,979.96,Estados Unidos
C-001533,2023-05-13,2023-08-09,727.68,Crédito,Operación,Fraude sospechado,Entretenimiento,Ganada,India,No,Fraude amistoso,727.68 €,Comercio_822,CBK GANADO,727.68 €,0.00 €,0.00 €,ARN00001533,Hecho,2023-05-13,334.32,Australia
C-001533,2023-05-13,2023-07-12,1.24,Crédito,Cambio de divisa,Fraude sospechado,Entretenimiento,Ganada,India,No,Fraude amistoso,1.24 €,Comercio_822,CBK GANADO,1.24 €,0.00 €,0.00 €,ARN00001533,Hecho,2023-05-13,334.32,Australia
C-001534,2023-05-14,2023-07-14,304.39,Crédito,Operación,Reembolso no procesado,Electrónica,Ganada,Francia,No,Robo de tarjeta,304.39 €,Comercio_693,PRE-ARBITRAJE GANADO,304.39 €,0.00 €,0.00 €,ARN00001534,Hecho,2023-05-14,307.22,Canadá
C-001535,2023-05-15,2023-07-26,537.57,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,537.57 €,Comercio_1912,DEVOLUCIÓN COMERCIO,0.00 €,537.57 €,0.00 €,ARN00001535,Hecho,2023-05-15,935.52,México
C-001536,2023-05-16,2023-08-07,984.68,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,984.68 €,Comercio_396,DEVOLUCIÓN COMERCIO,0.00 €,984.68 €,0.00 €,ARN00001536,Hecho,2023-05-16,587.89,Estados Unidos
C-001536,2023-05-16,2023-07-17,1.48,Débito,Cambio de divisa,Producto no recibido,Hogar y jardín,Ganada,Canadá,No,Robo de tarjeta,1.48 €,Comercio_396,DEVOLUCIÓN COMERCIO,0.00 €,1.48 €,0.00 €,ARN00001536,Hecho,2023-05-16,587.89,Estados Unidos
C-001537,2023-05-17,2023-07-22,553.97,Débito,Operación,Reembolso no procesado,Ropa y accesorios,Perdida,Estados Unidos,Sí,Phishing,553.97 €,Comercio_462,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,553.97 €,ARN00001537,Pendiente,Pendiente,0.0,Alemania
C-001537,2023-05-17,2023-07-16,1.41,Débito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Perdida,Estados Unidos,Sí,Phishing,1.41 €,Comercio_462,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.41 €,ARN00001537,Pendiente,Pendiente,0.0,Alemania
C-001538,2023-05-18,2023-08-04,378.82,Débito,Operación,Transacción no autorizada,Salud y belleza,Ganada,Canadá,No,Fraude de identidad,378.82 €,Comercio_340,DEVOLUCIÓN COMERCIO,0.00 €,378.82 €,0.00 €,ARN00001538,Pendiente,Pendiente,0.0,Estados Unidos
C-001539,2023-05-19,2023-08-12,285.67,Crédito,Operación,Reembolso no procesado,Ropa y accesorios,Ganada,Alemania,Sí,Fraude de identidad,285.67 €,Comercio_1258,CBK GANADO,285.67 €,0.00 €,0.00 €,ARN00001539,Hecho,2023-05-19,804.67,Canadá
C-001539,2023-05-19,2023-08-08,1.26,Crédito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Ganada,Alemania,Sí,Fraude de identidad,1.26 €,Comercio_1258,CBK GANADO,1.26 €,0.00 €,0.00 €,ARN00001539,Hecho,2023-05-19,804.67,Canadá
C-001540,2023-05-20,2023-08-11,850.71,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,Australia,No,Uso no autorizado,850.71 €,Comercio_823,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,850.71 €,ARN00001540,Hecho,2023-05-20,391.1,Alemania
C-001541,2023-05-21,2023-07-30,619.52,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,México,No,Phishing,619.52 €,Comercio_1761,CBK GANADO,619.52 €,0.00 €,0.00 €,ARN00001541,Hecho,2023-05-21,429.39,India
C-001542,2023-05-22,2023-08-17,732.75,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,Australia,Sí,Fraude de identidad,732.75 €,Comercio_1205,DEVOLUCIÓN COMERCIO,0.00 €,732.75 €,0.00 €,ARN00001542,Pendiente,Pendiente,0.0,México
C-001543,2023-05-23,2023-08-06,500.54,Crédito,Operación,Fraude sospechado,Electrónica,Ganada,México,No,Uso no autorizado,500.54 €,Comercio_888,CBK GANADO,500.54 €,0.00 €,0.00 €,ARN00001543,Pendiente,Pendiente,0.0,Australia
C-001544,2023-05-24,2023-07-30,535.08,Débito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,Estados Unidos,Sí,Robo de tarjeta,535.08 €,Comercio_1113,DEVOLUCIÓN COMERCIO,0.00 €,535.08 €,0.00 €,ARN00001544,Pendiente,Pendiente,0.0,Canadá
C-001544,2023-05-24,2023-08-07,1.09,Débito,Cambio de divisa,Transacción no autorizada,Comida y bebidas,Ganada,Estados Unidos,Sí,Robo de tarjeta,1.09 €,Comercio_1113,DEVOLUCIÓN COMERCIO,0.00 €,1.09 €,0.00 €,ARN00001544,Pendiente,Pendiente,0.0,Canadá
C-001545,2023-05-25,2023-08-22,74.09,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Reino Unido,Sí,Robo de tarjeta,74.09 €,Comercio_1425,DEVOLUCIÓN COMERCIO,0.00 €,74.09 €,0.00 €,ARN00001545,Hecho,2023-05-25,359.99,Estados Unidos
C-001546,2023-05-26,2023-08-07,661.08,Débito,Operación,Transacción no autorizada,Ropa y accesorios,Perdida,Alemania,Sí,Fraude de identidad,661.08 €,Comercio_1934,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,661.08 €,ARN00001546,Hecho,2023-05-26,381.15,India
C-001547,2023-05-27,2023-07-28,368.0,Crédito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Alemania,Sí,Fraude de identidad,368.00 €,Comercio_140,CBK GANADO,368.00 €,0.00 €,0.00 €,ARN00001547,Hecho,2023-05-27,238.33,México
C-001548,2023-05-28,2023-07-30,404.29,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,México,No,Uso no autorizado,404.29 €,Comercio_638,CBK GANADO,404.29 €,0.00 €,0.00 €,ARN00001548,Hecho,2023-05-28,815.26,India
C-001549,2023-05-29,2023-08-03,0.93,Crédito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,Australia,No,Fraude amistoso,0.93 €,Comercio_107,DEVOLUCIÓN COMERCIO,0.00 €,0.93 €,0.00 €,ARN00001549,Pendiente,Pendiente,0.0,India
C-001549,2023-05-29,2023-07-30,259.79,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Australia,No,Fraude amistoso,259.79 €,Comercio_107,DEVOLUCIÓN COMERCIO,0.00 €,259.79 €,0.00 €,ARN00001549,Pendiente,Pendiente,0.0,India
C-001550,2023-05-30,2023-08-17,1.37,Débito,Cambio de divisa,Producto no recibido,Entretenimiento,Ganada,Australia,No,Fraude de identidad,1.37 €,Comercio_985,PRE-ARBITRAJE GANADO,1.37 €,0.00 €,0.00 €,ARN00001550,Hecho,2023-05-30,674.22,Alemania
C-001550,2023-05-30,2023-08-17,272.8,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Australia,No,Fraude de identidad,272.80 €,Comercio_985,PRE-ARBITRAJE GANADO,272.80 €,0.00 €,0.00 €,ARN00001550,Hecho,2023-05-30,674.22,Alemania
C-001551,2023-05-31,2023-08-19,1.09,Crédito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Ganada,México,Sí,Robo de tarjeta,1.09 €,Comercio_197,PRE-ARBITRAJE GANADO,1.09 €,0.00 €,0.00 €,ARN00001551,Hecho,2023-05-31,463.61,México
C-001551,2023-05-31,2023-08-18,786.59,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,México,Sí,Robo de tarjeta,786.59 €,Comercio_197,PRE-ARBITRAJE GANADO,786.59 €,0.00 €,0.00 €,ARN00001551,Hecho,2023-05-31,463.61,México
C-001552,2023-06-01,2023-08-22,336.79,Crédito,Operación,Producto no recibido,Hogar y jardín,Ganada,México,No,Robo de tarjeta,336.79 €,Comercio_1868,CBK GANADO,336.79 €,0.00 €,0.00 €,ARN00001552,Hecho,2023-06-01,346.1,Alemania
C-001553,2023-06-02,2023-08-24,1.3,Débito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,Francia,No,Phishing,1.30 €,Comercio_1943,PRE-ARBITRAJE GANADO,1.30 €,0.00 €,0.00 €,ARN00001553,Pendiente,Pendiente,0.0,Australia
C-001553,2023-06-02,2023-08-08,58.19,Débito,Operación,Reembolso no procesado,Electrónica,Ganada,Francia,No,Phishing,58.19 €,Comercio_1943,PRE-ARBITRAJE GANADO,58.19 €,0.00 €,0.00 €,ARN00001553,Pendiente,Pendiente,0.0,Australia
C-001554,2023-06-03,2023-08-15,266.69,Crédito,Operación,Reembolso no procesado,Ropa y accesorios,Ganada,Reino Unido,Sí,Phishing,266.69 €,Comercio_773,CBK GANADO,266.69 €,0.00 €,0.00 €,ARN00001554,Pendiente,Pendiente,0.0,Australia
C-001554,2023-06-03,2023-08-09,0.91,Crédito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Ganada,Reino Unido,Sí,Phishing,0.91 €,Comercio_773,CBK GANADO,0.91 €,0.00 €,0.00 €,ARN00001554,Pendiente,Pendiente,0.0,Australia
C-001555,2023-06-04,2023-08-22,647.22,Débito,Operación,Producto no recibido,Ropa y accesorios,Perdida,Reino Unido,No,Robo de tarjeta,647.22 €,Comercio_1064,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,647.22 €,ARN00001555,Hecho,2023-06-04,61.79,Australia
C-001556,2023-06-05,2023-08-23,608.55,Crédito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Alemania,Sí,Uso no autorizado,608.55 €,Comercio_1908,CBK GANADO,608.55 €,0.00 €,0.00 €,ARN00001556,Hecho,2023-06-05,704.39,Alemania
C-001557,2023-06-06,2023-08-28,656.38,Crédito,Operación,Transacción no autorizada,Electrónica,Ganada,Alemania,Sí,Phishing,656.38 €,Comercio_1206,CBK GANADO,656.38 €,0.00 €,0.00 €,ARN00001557,Pendiente,Pendiente,0.0,México
C-001557,2023-06-06,2023-08-30,1.45,Crédito,Cambio de divisa,Transacción no autorizada,Electrónica,Ganada,Alemania,Sí,Phishing,1.45 €,Comercio_1206,CBK GANADO,1.45 €,0.00 €,0.00 €,ARN00001557,Pendiente,Pendiente,0.0,México
C-001558,2023-06-07,2023-08-06,650.63,Débito,Operación,Duplicación de cargos,Electrónica,Perdida,Francia,Sí,Robo de tarjeta,650.63 €,Comercio_1231,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,650.63 €,ARN00001558,Pendiente,Pendiente,0.0,Canadá
C-001558,2023-06-07,2023-08-16,0.96,Débito,Cambio de divisa,Duplicación de cargos,Electrónica,Perdida,Francia,Sí,Robo de tarjeta,0.96 €,Comercio_1231,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.96 €,ARN00001558,Pendiente,Pendiente,0.0,Canadá
C-001559,2023-06-08,2023-08-09,629.43,Crédito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,Australia,Sí,Phishing,629.43 €,Comercio_1425,DEVOLUCIÓN COMERCIO,0.00 €,629.43 €,0.00 €,ARN00001559,Pendiente,Pendiente,0.0,Estados Unidos
C-001560,2023-06-09,2023-08-12,997.55,Crédito,Operación,Producto defectuoso,Salud y belleza,Ganada,Australia,Sí,Fraude amistoso,997.55 €,Comercio_745,DEVOLUCIÓN COMERCIO,0.00 €,997.55 €,0.00 €,ARN00001560,Hecho,2023-06-09,989.88,India
C-001561,2023-06-10,2023-09-06,1.42,Débito,Cambio de divisa,Fraude sospechado,Entretenimiento,Ganada,México,Sí,Robo de tarjeta,1.42 €,Comercio_447,CBK GANADO,1.42 €,0.00 €,0.00 €,ARN00001561,Pendiente,Pendiente,0.0,Canadá
C-001561,2023-06-10,2023-08-18,47.42,Débito,Operación,Fraude sospechado,Entretenimiento,Ganada,México,Sí,Robo de tarjeta,47.42 €,Comercio_447,CBK GANADO,47.42 €,0.00 €,0.00 €,ARN00001561,Pendiente,Pendiente,0.0,Canadá
C-001562,2023-06-11,2023-08-10,0.98,Débito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,Reino Unido,Sí,Phishing,0.98 €,Comercio_1751,CBK GANADO,0.98 €,0.00 €,0.00 €,ARN00001562,Pendiente,Pendiente,0.0,Canadá
C-001562,2023-06-11,2023-09-06,333.64,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,Reino Unido,Sí,Phishing,333.64 €,Comercio_1751,CBK GANADO,333.64 €,0.00 €,0.00 €,ARN00001562,Pendiente,Pendiente,0.0,Canadá
C-001563,2023-06-12,2023-09-02,982.5,Crédito,Operación,Reembolso no procesado,Entretenimiento,Perdida,Reino Unido,Sí,Fraude de identidad,982.50 €,Comercio_672,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,982.50 €,ARN00001563,Hecho,2023-06-12,675.4,Alemania
C-001563,2023-06-12,2023-08-24,1.27,Crédito,Cambio de divisa,Reembolso no procesado,Entretenimiento,Perdida,Reino Unido,Sí,Fraude de identidad,1.27 €,Comercio_672,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.27 €,ARN00001563,Hecho,2023-06-12,675.4,Alemania
C-001564,2023-06-13,2023-08-17,1.5,Débito,Cambio de divisa,Producto no recibido,Entretenimiento,Ganada,México,Sí,Robo de tarjeta,1.50 €,Comercio_351,DEVOLUCIÓN COMERCIO,0.00 €,1.50 €,0.00 €,ARN00001564,Pendiente,Pendiente,0.0,India
C-001564,2023-06-13,2023-08-17,836.41,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,México,Sí,Robo de tarjeta,836.41 €,Comercio_351,DEVOLUCIÓN COMERCIO,0.00 €,836.41 €,0.00 €,ARN00001564,Pendiente,Pendiente,0.0,India
C-001565,2023-06-14,2023-08-19,1.39,Débito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Ganada,Australia,Sí,Uso no autorizado,1.39 €,Comercio_912,PRE-ARBITRAJE GANADO,1.39 €,0.00 €,0.00 €,ARN00001565,Hecho,2023-06-14,388.92,México
C-001565,2023-06-14,2023-09-03,52.6,Débito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Australia,Sí,Uso no autorizado,52.60 €,Comercio_912,PRE-ARBITRAJE GANADO,52.60 €,0.00 €,0.00 €,ARN00001565,Hecho,2023-06-14,388.92,México
C-001566,2023-06-15,2023-09-06,89.85,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Francia,No,Uso no autorizado,89.85 €,Comercio_1345,CBK GANADO,89.85 €,0.00 €,0.00 €,ARN00001566,Pendiente,Pendiente,0.0,Alemania
C-001566,2023-06-15,2023-09-01,1.43,Crédito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,Francia,No,Uso no autorizado,1.43 €,Comercio_1345,CBK GANADO,1.43 €,0.00 €,0.00 €,ARN00001566,Pendiente,Pendiente,0.0,Alemania
C-001567,2023-06-16,2023-09-04,163.41,Crédito,Operación,Fraude sospechado,Hogar y jardín,Ganada,México,Sí,Robo de tarjeta,163.41 €,Comercio_1289,CBK GANADO,163.41 €,0.00 €,0.00 €,ARN00001567,Hecho,2023-06-16,686.82,México
C-001568,2023-06-17,2023-09-14,605.76,Débito,Operación,Producto defectuoso,Hogar y jardín,Perdida,India,Sí,Fraude de identidad,605.76 €,Comercio_29,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,605.76 €,ARN00001568,Hecho,2023-06-17,397.41,Australia
C-001569,2023-06-18,2023-09-09,750.77,Crédito,Operación,Duplicación de cargos,Hogar y jardín,Perdida,Francia,Sí,Fraude de identidad,750.77 €,Comercio_1861,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,750.77 €,ARN00001569,Hecho,2023-06-18,102.94,Alemania
C-001570,2023-06-19,2023-09-06,27.24,Débito,Operación,Fraude sospechado,Comida y bebidas,Perdida,Estados Unidos,Sí,Fraude de identidad,27.24 €,Comercio_1003,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,27.24 €,ARN00001570,Hecho,2023-06-19,855.46,Canadá
C-001571,2023-06-20,2023-08-28,395.06,Crédito,Operación,Producto defectuoso,Entretenimiento,Ganada,Alemania,Sí,Phishing,395.06 €,Comercio_1604,CBK GANADO,395.06 €,0.00 €,0.00 €,ARN00001571,Hecho,2023-06-20,931.6,Estados Unidos
C-001572,2023-06-21,2023-09-04,685.84,Crédito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,Sí,Fraude amistoso,685.84 €,Comercio_1293,DEVOLUCIÓN COMERCIO,0.00 €,685.84 €,0.00 €,ARN00001572,Hecho,2023-06-21,497.71,India
C-001573,2023-06-22,2023-09-03,563.17,Débito,Operación,Duplicación de cargos,Electrónica,Ganada,India,Sí,Robo de tarjeta,563.17 €,Comercio_1231,CBK GANADO,563.17 €,0.00 €,0.00 €,ARN00001573,Hecho,2023-06-22,174.21,Canadá
C-001574,2023-06-23,2023-08-31,623.62,Débito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,Reino Unido,No,Phishing,623.62 €,Comercio_1432,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,623.62 €,ARN00001574,Hecho,2023-06-23,727.5,Australia
C-001575,2023-06-24,2023-08-27,898.64,Crédito,Operación,Fraude sospechado,Entretenimiento,Perdida,Alemania,No,Robo de tarjeta,898.64 €,Comercio_1933,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,898.64 €,ARN00001575,Hecho,2023-06-24,871.57,Estados Unidos
C-001576,2023-06-25,2023-09-11,114.1,Débito,Operación,Duplicación de cargos,Ropa y accesorios,Perdida,India,Sí,Phishing,114.10 €,Comercio_927,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,114.10 €,ARN00001576,Pendiente,Pendiente,0.0,México
C-001577,2023-06-26,2023-09-09,425.91,Crédito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,India,Sí,Uso no autorizado,425.91 €,Comercio_285,PRE-ARBITRAJE GANADO,425.91 €,0.00 €,0.00 €,ARN00001577,Pendiente,Pendiente,0.0,México
C-001578,2023-06-27,2023-09-05,452.67,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Alemania,Sí,Uso no autorizado,452.67 €,Comercio_158,CBK GANADO,452.67 €,0.00 €,0.00 €,ARN00001578,Pendiente,Pendiente,0.0,México
C-001579,2023-06-28,2023-09-06,1.03,Débito,Cambio de divisa,Producto defectuoso,Comida y bebidas,Perdida,México,Sí,Robo de tarjeta,1.03 €,Comercio_1552,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.03 €,ARN00001579,Hecho,2023-06-28,376.92,India
C-001579,2023-06-28,2023-08-27,606.61,Débito,Operación,Producto defectuoso,Comida y bebidas,Perdida,México,Sí,Robo de tarjeta,606.61 €,Comercio_1552,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,606.61 €,ARN00001579,Hecho,2023-06-28,376.92,India
C-001580,2023-06-29,2023-09-08,1.2,Crédito,Cambio de divisa,Reembolso no procesado,Ropa y accesorios,Perdida,Australia,Sí,Fraude amistoso,1.20 €,Comercio_689,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.20 €,ARN00001580,Hecho,2023-06-29,816.84,México
C-001580,2023-06-29,2023-09-17,439.76,Crédito,Operación,Reembolso no procesado,Ropa y accesorios,Perdida,Australia,Sí,Fraude amistoso,439.76 €,Comercio_689,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,439.76 €,ARN00001580,Hecho,2023-06-29,816.84,México
C-001581,2023-06-30,2023-09-11,705.32,Crédito,Operación,Producto defectuoso,Entretenimiento,Ganada,México,Sí,Fraude amistoso,705.32 €,Comercio_1881,CBK GANADO,705.32 €,0.00 €,0.00 €,ARN00001581,Pendiente,Pendiente,0.0,Australia
C-001581,2023-06-30,2023-09-11,1.45,Crédito,Cambio de divisa,Producto defectuoso,Entretenimiento,Ganada,México,Sí,Fraude amistoso,1.45 €,Comercio_1881,CBK GANADO,1.45 €,0.00 €,0.00 €,ARN00001581,Pendiente,Pendiente,0.0,Australia
C-001582,2023-07-01,2023-09-27,257.89,Débito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,México,Sí,Uso no autorizado,257.89 €,Comercio_88,DEVOLUCIÓN COMERCIO,0.00 €,257.89 €,0.00 €,ARN00001582,Pendiente,Pendiente,0.0,Estados Unidos
C-001583,2023-07-02,2023-09-15,1.07,Crédito,Cambio de divisa,Fraude sospechado,Electrónica,Ganada,Canadá,Sí,Fraude amistoso,1.07 €,Comercio_915,DEVOLUCIÓN COMERCIO,0.00 €,1.07 €,0.00 €,ARN00001583,Pendiente,Pendiente,0.0,Australia
C-001583,2023-07-02,2023-09-01,970.5,Crédito,Operación,Fraude sospechado,Electrónica,Ganada,Canadá,Sí,Fraude amistoso,970.50 €,Comercio_915,DEVOLUCIÓN COMERCIO,0.00 €,970.50 €,0.00 €,ARN00001583,Pendiente,Pendiente,0.0,Australia
C-001584,2023-07-03,2023-09-25,122.39,Débito,Operación,Duplicación de cargos,Electrónica,Ganada,Reino Unido,Sí,Fraude amistoso,122.39 €,Comercio_775,CBK GANADO,122.39 €,0.00 €,0.00 €,ARN00001584,Hecho,2023-07-03,906.14,Estados Unidos
C-001585,2023-07-04,2023-09-17,749.59,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Canadá,Sí,Phishing,749.59 €,Comercio_963,PRE-ARBITRAJE GANADO,749.59 €,0.00 €,0.00 €,ARN00001585,Hecho,2023-07-04,732.93,Australia
C-001586,2023-07-05,2023-09-15,168.08,Débito,Operación,Transacción no autorizada,Ropa y accesorios,Ganada,India,No,Fraude de identidad,168.08 €,Comercio_768,CBK GANADO,168.08 €,0.00 €,0.00 €,ARN00001586,Pendiente,Pendiente,0.0,México
C-001586,2023-07-05,2023-09-13,1.44,Débito,Cambio de divisa,Transacción no autorizada,Ropa y accesorios,Ganada,India,No,Fraude de identidad,1.44 €,Comercio_768,CBK GANADO,1.44 €,0.00 €,0.00 €,ARN00001586,Pendiente,Pendiente,0.0,México
C-001587,2023-07-06,2023-09-06,158.47,Débito,Operación,Duplicación de cargos,Comida y bebidas,Ganada,México,Sí,Fraude amistoso,158.47 €,Comercio_1092,CBK GANADO,158.47 €,0.00 €,0.00 €,ARN00001587,Pendiente,Pendiente,0.0,India
C-001588,2023-07-07,2023-09-22,762.13,Débito,Operación,Reembolso no procesado,Entretenimiento,Perdida,Reino Unido,No,Fraude amistoso,762.13 €,Comercio_432,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,762.13 €,ARN00001588,Hecho,2023-07-07,739.63,México
C-001589,2023-07-08,2023-10-02,920.74,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Reino Unido,Sí,Uso no autorizado,920.74 €,Comercio_1153,PRE-ARBITRAJE GANADO,920.74 €,0.00 €,0.00 €,ARN00001589,Pendiente,Pendiente,0.0,Alemania
C-001589,2023-07-08,2023-09-23,1.29,Crédito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,Reino Unido,Sí,Uso no autorizado,1.29 €,Comercio_1153,PRE-ARBITRAJE GANADO,1.29 €,0.00 €,0.00 €,ARN00001589,Pendiente,Pendiente,0.0,Alemania
C-001590,2023-07-09,2023-09-26,673.78,Crédito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Alemania,No,Fraude amistoso,673.78 €,Comercio_918,DEVOLUCIÓN COMERCIO,0.00 €,673.78 €,0.00 €,ARN00001590,Pendiente,Pendiente,0.0,México
C-001591,2023-07-10,2023-09-21,742.83,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,Alemania,Sí,Fraude amistoso,742.83 €,Comercio_1495,CBK GANADO,742.83 €,0.00 €,0.00 €,ARN00001591,Pendiente,Pendiente,0.0,Estados Unidos
C-001592,2023-07-11,2023-10-01,180.79,Débito,Operación,Producto defectuoso,Ropa y accesorios,Perdida,Reino Unido,No,Fraude de identidad,180.79 €,Comercio_1866,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,180.79 €,ARN00001592,Hecho,2023-07-11,447.74,Alemania
C-001592,2023-07-11,2023-10-09,0.91,Débito,Cambio de divisa,Producto defectuoso,Ropa y accesorios,Perdida,Reino Unido,No,Fraude de identidad,0.91 €,Comercio_1866,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.91 €,ARN00001592,Hecho,2023-07-11,447.74,Alemania
