ID del caso,Fecha de transacción,Fecha de disputa,Monto de la transacción (USD),Tipo de tarjeta,Tipo de operación,Motivo del chargeback,Categoría del comercio,Estado de la disputa,País del cliente,Caso fallido,Tipología de fraude,Transaction_Amount,Merchant_Name,Chargeback_Status,Recuperación_CBKs,Devoluciones_Comercio,Fallido,ARN de la operación,Estado del informe,Fecha del informe,Fraude evitado (USD),País del Merchant
C-000446,2023-02-15,2023-04-26,459.62,Débito,Operación,Duplicación de cargos,Entretenimiento,Ganada,India,Sí,Fraude de identidad,459.62 €,Comercio_1632,PRE-ARBITRAJE GANADO,459.62 €,0.00 €,0.00 €,ARN00000446,Hecho,2023-02-15,608.89,Alemania
C-000447,2023-02-16,2023-05-01,1.24,Débito,Cambio de divisa,Reembolso no procesado,Entretenimiento,Ganada,Australia,Sí,Fraude de identidad,1.24 €,Comercio_1126,PRE-ARBITRAJE GANADO,1.24 €,0.00 €,0.00 €,ARN00000447,Hecho,2023-02-16,536.72,Canadá
C-000447,2023-02-16,2023-05-10,640.66,Débito,Operación,Reembolso no procesado,Entretenimiento,Ganada,Australia,Sí,Fraude de identidad,640.66 €,Comercio_1126,PRE-ARBITRAJE GANADO,640.66 €,0.00 €,0.00 €,ARN00000447,Hecho,2023-02-16,536.72,Canadá
C-000448,2023-02-17,2023-04-23,0.98,Crédito,Cambio de divisa,Transacción no autorizada,Entretenimiento,Ganada,México,No,Robo de tarjeta,0.98 €,Comercio_452,CBK GANADO,0.98 €,0.00 €,0.00 €,ARN00000448,Pendiente,Pendiente,0.0,India
C-000448,2023-02-17,2023-04-22,865.94,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,México,No,Robo de tarjeta,865.94 €,Comercio_452,CBK GANADO,865.94 €,0.00 €,0.00 €,ARN00000448,Pendiente,Pendiente,0.0,India
C-000449,2023-02-18,2023-05-19,953.19,Débito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Reino Unido,No,Robo de tarjeta,953.19 €,Comercio_113,PRE-ARBITRAJE GANADO,953.19 €,0.00 €,0.00 €,ARN00000449,Pendiente,Pendiente,0.0,Australia
C-000450,2023-02-19,2023-05-09,310.65,Débito,Operación,Fraude sospechado,Hogar y jardín,Perdida,Estados Unidos,No,Uso no autorizado,310.65 €,Comercio_312,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,310.65 €,ARN00000450,Pendiente,Pendiente,0.0,Australia
C-000450,2023-02-19,2023-05-12,1.35,Débito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Perdida,Estados Unidos,No,Uso no autorizado,1.35 €,Comercio_312,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.35 €,ARN00000450,Pendiente,Pendiente,0.0,Australia
C-000451,2023-02-20,2023-05-12,1.26,Crédito,Cambio de divisa,Fraude sospechado,Ropa y accesorios,Ganada,México,No,Fraude amistoso,1.26 €,Comercio_1853,PRE-ARBITRAJE GANADO,1.26 €,0.00 €,0.00 €,ARN00000451,Hecho,2023-02-20,179.34,India
C-000451,2023-02-20,2023-05-03,508.2,Crédito,Operación,Fraude sospechado,Ropa y accesorios,Ganada,México,No,Fraude amistoso,508.20 €,Comercio_1853,PRE-ARBITRAJE GANADO,508.20 €,0.00 €,0.00 €,ARN00000451,Hecho,2023-02-20,179.34,India
C-000452,2023-02-21,2023-05-02,1.45,Crédito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,Estados Unidos,Sí,Fraude amistoso,1.45 €,Comercio_944,DEVOLUCIÓN COMERCIO,0.00 €,1.45 €,0.00 €,ARN00000452,Pendiente,Pendiente,0.0,Estados Unidos
C-000452,2023-02-21,2023-05-13,985.68,Crédito,Operación,Producto no recibido,Electrónica,Ganada,Estados Unidos,Sí,Fraude amistoso,985.68 €,Comercio_944,DEVOLUCIÓN COMERCIO,0.00 €,985.68 €,0.00 €,ARN00000452,Pendiente,Pendiente,0.0,Estados Unidos
C-000453,2023-02-22,2023-05-21,1.1,Débito,Cambio de divisa,Producto no recibido,Hogar y jardín,Ganada,Estados Unidos,Sí,Robo de tarjeta,1.10 €,Comercio_1349,PRE-ARBITRAJE GANADO,1.10 €,0.00 €,0.00 €,ARN00000453,Pendiente,Pendiente,0.0,India
C-000453,2023-02-22,2023-05-04,28.36,Débito,Operación,Producto no recibido,Hogar y jardín,Ganada,Estados Unidos,Sí,Robo de tarjeta,28.36 €,Comercio_1349,PRE-ARBITRAJE GANADO,28.36 €,0.00 €,0.00 €,ARN00000453,Pendiente,Pendiente,0.0,India
C-000454,2023-02-23,2023-05-19,157.87,Débito,Operación,Producto no recibido,Electrónica,Ganada,México,Sí,Uso no autorizado,157.87 €,Comercio_1426,PRE-ARBITRAJE GANADO,157.87 €,0.00 €,0.00 €,ARN00000454,Hecho,2023-02-23,332.97,Estados Unidos
C-000454,2023-02-23,2023-05-14,1.06,Débito,Cambio de divisa,Producto no recibido,Electrónica,Ganada,México,Sí,Uso no autorizado,1.06 €,Comercio_1426,PRE-ARBITRAJE GANADO,1.06 €,0.00 €,0.00 €,ARN00000454,Hecho,2023-02-23,332.97,Estados Unidos
C-000455,2023-02-24,2023-05-10,721.24,Crédito,Operación,Duplicación de cargos,Ropa y accesorios,Ganada,México,No,Uso no autorizado,721.24 €,Comercio_79,CBK GANADO,721.24 €,0.00 €,0.00 €,ARN00000455,Hecho,2023-02-24,76.87,Estados Unidos
C-000455,2023-02-24,2023-05-13,1.29,Crédito,Cambio de divisa,Duplicación de cargos,Ropa y accesorios,Ganada,México,No,Uso no autorizado,1.29 €,Comercio_79,CBK GANADO,1.29 €,0.00 €,0.00 €,ARN00000455,Hecho,2023-02-24,76.87,Estados Unidos
C-000456,2023-02-25,2023-05-25,600.34,Crédito,Operación,Producto defectuoso,Salud y belleza,Ganada,Alemania,No,Robo de tarjeta,600.34 €,Comercio_563,DEVOLUCIÓN COMERCIO,0.00 €,600.34 €,0.00 €,ARN00000456,Hecho,2023-02-25,387.82,México
C-000456,2023-02-25,2023-05-14,1.22,Crédito,Cambio de divisa,Producto defectuoso,Salud y belleza,Ganada,Alemania,No,Robo de tarjeta,1.22 €,Comercio_563,DEVOLUCIÓN COMERCIO,0.00 €,1.22 €,0.00 €,ARN00000456,Hecho,2023-02-25,387.82,México
C-000457,2023-02-26,2023-05-22,705.78,Débito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Australia,No,Fraude de identidad,705.78 €,Comercio_1011,PRE-ARBITRAJE GANADO,705.78 €,0.00 €,0.00 €,ARN00000457,Pendiente,Pendiente,0.0,Canadá
C-000458,2023-02-27,2023-05-14,997.74,Crédito,Operación,Reembolso no procesado,Hogar y jardín,Perdida,México,No,Uso no autorizado,997.74 €,Comercio_1703,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,997.74 €,ARN00000458,Pendiente,Pendiente,0.0,India
C-000459,2023-02-28,2023-05-27,641.22,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Estados Unidos,Sí,Fraude de identidad,641.22 €,Comercio_1366,CBK GANADO,641.22 €,0.00 €,0.00 €,ARN00000459,Hecho,2023-02-28,128.98,Canadá
C-000460,2023-03-01,2023-05-15,551.7,Débito,Operación,Producto defectuoso,Entretenimiento,Ganada,Francia,Sí,Phishing,551.70 €,Comercio_1083,CBK GANADO,551.70 €,0.00 €,0.00 €,ARN00000460,Pendiente,Pendiente,0.0,Australia
C-000461,2023-03-02,2023-05-11,444.49,Crédito,Operación,Transacción no autorizada,Salud y belleza,Perdida,Australia,Sí,Robo de tarjeta,444.49 €,Comercio_1954,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,444.49 €,ARN00000461,Hecho,2023-03-02,592.8,India
C-000462,2023-03-03,2023-05-25,621.77,Débito,Operación,Duplicación de cargos,Hogar y jardín,Ganada,Australia,Sí,Uso no autorizado,621.77 €,Comercio_1012,CBK GANADO,621.77 €,0.00 €,0.00 €,ARN00000462,Pendiente,Pendiente,0.0,México
C-000463,2023-03-04,2023-05-16,1.17,Crédito,Cambio de divisa,Reembolso no procesado,Salud y belleza,Ganada,Estados Unidos,Sí,Phishing,1.17 €,Comercio_361,CBK GANADO,1.17 €,0.00 €,0.00 €,ARN00000463,Hecho,2023-03-04,466.81,India
C-000463,2023-03-04,2023-05-17,98.66,Crédito,Operación,Reembolso no procesado,Salud y belleza,Ganada,Estados Unidos,Sí,Phishing,98.66 €,Comercio_361,CBK GANADO,98.66 €,0.00 €,0.00 €,ARN00000463,Hecho,2023-03-04,466.81,India
C-000464,2023-03-05,2023-05-11,1.36,Crédito,Cambio de divisa,Fraude sospechado,Entretenimiento,Ganada,Estados Unidos,No,Fraude amistoso,1.36 €,Comercio_998,PRE-ARBITRAJE GANADO,1.36 €,0.00 €,0.00 €,ARN00000464,Hecho,2023-03-05,4.16,India
C-000464,2023-03-05,2023-06-01,342.91,Crédito,Operación,Fraude sospechado,Entretenimiento,Ganada,Estados Unidos,No,Fraude amistoso,342.91 €,Comercio_998,PRE-ARBITRAJE GANADO,342.91 €,0.00 €,0.00 €,ARN00000464,Hecho,2023-03-05,4.16,India
C-000465,2023-03-06,2023-06-04,907.82,Débito,Operación,Producto no recibido,Comida y bebidas,Ganada,México,Sí,Fraude amistoso,907.82 €,Comercio_1200,PRE-ARBITRAJE GANADO,907.82 €,0.00 €,0.00 €,ARN00000465,Hecho,2023-03-06,999.95,México
C-000465,2023-03-06,2023-06-03,0.81,Débito,Cambio de divisa,Producto no recibido,Comida y bebidas,Ganada,México,Sí,Fraude amistoso,0.81 €,Comercio_1200,PRE-ARBITRAJE GANADO,0.81 €,0.00 €,0.00 €,ARN00000465,Hecho,2023-03-06,999.95,México
C-000466,2023-03-07,2023-05-25,776.75,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Canadá,Sí,Phishing,776.75 €,Comercio_1825,CBK GANADO,776.75 €,0.00 €,0.00 €,ARN00000466,Hecho,2023-03-07,469.45,Canadá
C-000466,2023-03-07,2023-05-17,1.38,Débito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Ganada,Canadá,Sí,Phishing,1.38 €,Comercio_1825,CBK GANADO,1.38 €,0.00 €,0.00 €,ARN00000466,Hecho,2023-03-07,469.45,Canadá
C-000467,2023-03-08,2023-05-16,729.44,Débito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Estados Unidos,Sí,Fraude amistoso,729.44 €,Comercio_1288,PRE-ARBITRAJE GANADO,729.44 €,0.00 €,0.00 €,ARN00000467,Hecho,2023-03-08,414.78,México
C-000467,2023-03-08,2023-05-14,0.99,Débito,Cambio de divisa,Transacción no autorizada,Hogar y jardín,Ganada,Estados Unidos,Sí,Fraude amistoso,0.99 €,Comercio_1288,PRE-ARBITRAJE GANADO,0.99 €,0.00 €,0.00 €,ARN00000467,Hecho,2023-03-08,414.78,México
C-000468,2023-03-09,2023-05-10,231.11,Crédito,Operación,Duplicación de cargos,Electrónica,Ganada,Estados Unidos,No,Phishing,231.11 €,Comercio_1478,DEVOLUCIÓN COMERCIO,0.00 €,231.11 €,0.00 €,ARN00000468,Pendiente,Pendiente,0.0,Australia
C-000468,2023-03-09,2023-05-15,1.19,Crédito,Cambio de divisa,Duplicación de cargos,Electrónica,Ganada,Estados Unidos,No,Phishing,1.19 €,Comercio_1478,DEVOLUCIÓN COMERCIO,0.00 €,1.19 €,0.00 €,ARN00000468,Pendiente,Pendiente,0.0,Australia
C-000469,2023-03-10,2023-05-12,0.83,Crédito,Cambio de divisa,Transacción no autorizada,Entretenimiento,Ganada,Alemania,No,Uso no autorizado,0.83 €,Comercio_1449,DEVOLUCIÓN COMERCIO,0.00 €,0.83 €,0.00 €,ARN00000469,Hecho,2023-03-10,445.45,Canadá
C-000469,2023-03-10,2023-06-07,377.02,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Alemania,No,Uso no autorizado,377.02 €,Comercio_1449,DEVOLUCIÓN COMERCIO,0.00 €,377.02 €,0.00 €,ARN00000469,Hecho,2023-03-10,445.45,Canadá
C-000470,2023-03-11,2023-05-13,1.39,Débito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Ganada,Francia,Sí,Fraude amistoso,1.39 €,Comercio_481,CBK GANADO,1.39 €,0.00 €,0.00 €,ARN00000470,Hecho,2023-03-11,591.39,México
C-000470,2023-03-11,2023-05-11,35.92,Débito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Francia,Sí,Fraude amistoso,35.92 €,Comercio_481,CBK GANADO,35.92 €,0.00 €,0.00 €,ARN00000470,Hecho,2023-03-11,591.39,México
C-000471,2023-03-12,2023-06-08,191.99,Crédito,Operación,Fraude sospechado,Electrónica,Ganada,Australia,Sí,Fraude amistoso,191.99 €,Comercio_537,DEVOLUCIÓN COMERCIO,0.00 €,191.99 €,0.00 €,ARN00000471,Pendiente,Pendiente,0.0,Canadá
C-000471,2023-03-12,2023-05-25,1.39,Crédito,Cambio de divisa,Fraude sospechado,Electrónica,Ganada,Australia,Sí,Fraude amistoso,1.39 €,Comercio_537,DEVOLUCIÓN COMERCIO,0.00 €,1.39 €,0.00 €,ARN00000471,Pendiente,Pendiente,0.0,Canadá
C-000472,2023-03-13,2023-05-16,1.35,Crédito,Cambio de divisa,Transacción no autorizada,Entretenimiento,Perdida,México,Sí,Fraude amistoso,1.35 €,Comercio_512,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.35 €,ARN00000472,Hecho,2023-03-13,361.04,Alemania
C-000472,2023-03-13,2023-06-06,62.41,Crédito,Operación,Transacción no autorizada,Entretenimiento,Perdida,México,Sí,Fraude amistoso,62.41 €,Comercio_512,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,62.41 €,ARN00000472,Hecho,2023-03-13,361.04,Alemania
C-000473,2023-03-14,2023-05-30,638.56,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Estados Unidos,Sí,Fraude de identidad,638.56 €,Comercio_1157,DEVOLUCIÓN COMERCIO,0.00 €,638.56 €,0.00 €,ARN00000473,Hecho,2023-03-14,657.29,Estados Unidos
C-000473,2023-03-14,2023-05-16,0.88,Débito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Ganada,Estados Unidos,Sí,Fraude de identidad,0.88 €,Comercio_1157,DEVOLUCIÓN COMERCIO,0.00 €,0.88 €,0.00 €,ARN00000473,Hecho,2023-03-14,657.29,Estados Unidos
C-000474,2023-03-15,2023-05-24,883.88,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Estados Unidos,No,Phishing,883.88 €,Comercio_307,CBK GANADO,883.88 €,0.00 €,0.00 €,ARN00000474,Pendiente,Pendiente,0.0,Estados Unidos
C-000475,2023-03-16,2023-06-01,690.21,Débito,Operación,Fraude sospechado,Hogar y jardín,Ganada,Canadá,No,Uso no autorizado,690.21 €,Comercio_1248,PRE-ARBITRAJE GANADO,690.21 €,0.00 €,0.00 €,ARN00000475,Hecho,2023-03-16,536.11,Estados Unidos
C-000475,2023-03-16,2023-06-01,0.83,Débito,Cambio de divisa,Fraude sospechado,Hogar y jardín,Ganada,Canadá,No,Uso no autorizado,0.83 €,Comercio_1248,PRE-ARBITRAJE GANADO,0.83 €,0.00 €,0.00 €,ARN00000475,Hecho,2023-03-16,536.11,Estados Unidos
C-000476,2023-03-17,2023-05-31,200.08,Crédito,Operación,Transacción no autorizada,Salud y belleza,Perdida,Australia,No,Fraude de identidad,200.08 €,Comercio_1031,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,200.08 €,ARN00000476,Hecho,2023-03-17,591.42,India
C-000476,2023-03-17,2023-06-03,1.47,Crédito,Cambio de divisa,Transacción no autorizada,Salud y belleza,Perdida,Australia,No,Fraude de identidad,1.47 €,Comercio_1031,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.47 €,ARN00000476,Hecho,2023-03-17,591.42,India
C-000477,2023-03-18,2023-05-27,900.52,Débito,Operación,Transacción no autorizada,Comida y bebidas,Ganada,México,Sí,Phishing,900.52 €,Comercio_217,PRE-ARBITRAJE GANADO,900.52 €,0.00 €,0.00 €,ARN00000477,Pendiente,Pendiente,0.0,México
C-000477,2023-03-18,2023-05-30,1.36,Débito,Cambio de divisa,Transacción no autorizada,Comida y bebidas,Ganada,México,Sí,Phishing,1.36 €,Comercio_217,PRE-ARBITRAJE GANADO,1.36 €,0.00 €,0.00 €,ARN00000477,Pendiente,Pendiente,0.0,México
C-000478,2023-03-19,2023-05-21,0.86,Débito,Cambio de divisa,Reembolso no procesado,Hogar y jardín,Ganada,Australia,Sí,Fraude de identidad,0.86 €,Comercio_1586,CBK GANADO,0.86 €,0.00 €,0.00 €,ARN00000478,Pendiente,Pendiente,0.0,Canadá
C-000478,2023-03-19,2023-05-27,778.33,Débito,Operación,Reembolso no procesado,Hogar y jardín,Ganada,Australia,Sí,Fraude de identidad,778.33 €,Comercio_1586,CBK GANADO,778.33 €,0.00 €,0.00 €,ARN00000478,Pendiente,Pendiente,0.0,Canadá
C-000479,2023-03-20,2023-05-26,805.91,Crédito,Operación,Transacción no autorizada,Entretenimiento,Ganada,Francia,Sí,Phishing,805.91 €,Comercio_1673,DEVOLUCIÓN COMERCIO,0.00 €,805.91 €,0.00 €,ARN00000479,Pendiente,Pendiente,0.0,Estados Unidos
C-000479,2023-03-20,2023-06-13,1.2,Crédito,Cambio de divisa,Transacción no autorizada,Entretenimiento,Ganada,Francia,Sí,Phishing,1.20 €,Comercio_1673,DEVOLUCIÓN COMERCIO,0.00 €,1.20 €,0.00 €,ARN00000479,Pendiente,Pendiente,0.0,Estados Unidos
C-000480,2023-03-21,2023-06-16,1.4,Débito,Cambio de divisa,Fraude sospechado,Comida y bebidas,Ganada,Canadá,No,Phishing,1.40 €,Comercio_1746,CBK GANADO,1.40 €,0.00 €,0.00 €,ARN00000480,Hecho,2023-03-21,924.81,Estados Unidos
C-000480,2023-03-21,2023-05-29,135.13,Débito,Operación,Fraude sospechado,Comida y bebidas,Ganada,Canadá,No,Phishing,135.13 €,Comercio_1746,CBK GANADO,135.13 €,0.00 €,0.00 €,ARN00000480,Hecho,2023-03-21,924.81,Estados Unidos
C-000481,2023-03-22,2023-06-05,1.23,Débito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Ganada,Francia,No,Robo de tarjeta,1.23 €,Comercio_1875,CBK GANADO,1.23 €,0.00 €,0.00 €,ARN00000481,Hecho,2023-03-22,159.96,India
C-000481,2023-03-22,2023-06-08,457.47,Débito,Operación,Producto defectuoso,Hogar y jardín,Ganada,Francia,No,Robo de tarjeta,457.47 €,Comercio_1875,CBK GANADO,457.47 €,0.00 €,0.00 €,ARN00000481,Hecho,2023-03-22,159.96,India
C-000482,2023-03-23,2023-06-16,70.84,Débito,Operación,Producto no recibido,Entretenimiento,Ganada,Alemania,No,Fraude amistoso,70.84 €,Comercio_623,DEVOLUCIÓN COMERCIO,0.00 €,70.84 €,0.00 €,ARN00000482,Pendiente,Pendiente,0.0,Alemania
C-000483,2023-03-24,2023-05-28,56.28,Débito,Operación,Transacción no autorizada,Hogar y jardín,Ganada,Reino Unido,Sí,Fraude amistoso,56.28 €,Comercio_215,DEVOLUCIÓN COMERCIO,0.00 €,56.28 €,0.00 €,ARN00000483,Pendiente,Pendiente,0.0,Canadá
C-000484,2023-03-25,2023-06-14,228.87,Crédito,Operación,Producto defectuoso,Electrónica,Ganada,Reino Unido,Sí,Uso no autorizado,228.87 €,Comercio_393,CBK GANADO,228.87 €,0.00 €,0.00 €,ARN00000484,Pendiente,Pendiente,0.0,Alemania
C-000485,2023-03-26,2023-06-07,101.98,Débito,Operación,Producto no recibido,Electrónica,Ganada,México,No,Phishing,101.98 €,Comercio_1081,DEVOLUCIÓN COMERCIO,0.00 €,101.98 €,0.00 €,ARN00000485,Hecho,2023-03-26,976.15,Alemania
C-000486,2023-03-27,2023-06-21,412.09,Crédito,Operación,Producto no recibido,Comida y bebidas,Ganada,Australia,Sí,Robo de tarjeta,412.09 €,Comercio_829,CBK GANADO,412.09 €,0.00 €,0.00 €,ARN00000486,Hecho,2023-03-27,620.55,India
C-000487,2023-03-28,2023-06-24,1.38,Crédito,Cambio de divisa,Producto defectuoso,Comida y bebidas,Ganada,India,No,Fraude de identidad,1.38 €,Comercio_921,CBK GANADO,1.38 €,0.00 €,0.00 €,ARN00000487,Hecho,2023-03-28,409.46,India
C-000487,2023-03-28,2023-05-30,646.88,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,India,No,Fraude de identidad,646.88 €,Comercio_921,CBK GANADO,646.88 €,0.00 €,0.00 €,ARN00000487,Hecho,2023-03-28,409.46,India
C-000488,2023-03-29,2023-06-16,0.92,Crédito,Cambio de divisa,Fraude sospechado,Electrónica,Perdida,Reino Unido,No,Robo de tarjeta,0.92 €,Comercio_1370,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.92 €,ARN00000488,Hecho,2023-03-29,410.77,India
C-000488,2023-03-29,2023-06-22,606.59,Crédito,Operación,Fraude sospechado,Electrónica,Perdida,Reino Unido,No,Robo de tarjeta,606.59 €,Comercio_1370,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,606.59 €,ARN00000488,Hecho,2023-03-29,410.77,India
C-000489,2023-03-30,2023-06-16,886.18,Débito,Operación,Producto no recibido,Salud y belleza,Ganada,Alemania,Sí,Fraude amistoso,886.18 €,Comercio_604,DEVOLUCIÓN COMERCIO,0.00 €,886.18 €,0.00 €,ARN00000489,Hecho,2023-03-30,595.21,Estados Unidos
C-000490,2023-03-31,2023-06-20,723.45,Crédito,Operación,Producto defectuoso,Comida y bebidas,Ganada,Australia,Sí,Robo de tarjeta,723.45 €,Comercio_1964,DEVOLUCIÓN COMERCIO,0.00 €,723.45 €,0.00 €,ARN00000490,Pendiente,Pendiente,0.0,Alemania
C-000491,2023-04-01,2023-06-20,0.84,Crédito,Cambio de divisa,Reembolso no procesado,Electrónica,Ganada,Alemania,Sí,Fraude de identidad,0.84 €,Comercio_461,CBK GANADO,0.84 €,0.00 €,0.00 €,ARN00000491,Hecho,2023-04-01,738.05,India
C-000491,2023-04-01,2023-06-07,19.65,Crédito,Operación,Reembolso no procesado,Electrónica,Ganada,Alemania,Sí,Fraude de identidad,19.65 €,Comercio_461,CBK GANADO,19.65 €,0.00 €,0.00 €,ARN00000491,Hecho,2023-04-01,738.05,India
C-000492,2023-04-02,2023-06-10,366.36,Crédito,Operación,Transacción no autorizada,Ropa y accesorios,Perdida,Francia,No,Uso no autorizado,366.36 €,Comercio_389,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,366.36 €,ARN00000492,Pendiente,Pendiente,0.0,Alemania
C-000493,2023-04-03,2023-06-04,755.5,Débito,Operación,Transacción no autorizada,Salud y belleza,Ganada,México,No,Uso no autorizado,755.50 €,Comercio_1435,PRE-ARBITRAJE GANADO,755.50 €,0.00 €,0.00 €,ARN00000493,Pendiente,Pendiente,0.0,México
C-000493,2023-04-03,2023-06-19,1.24,Débito,Cambio de divisa,Transacción no autorizada,Salud y belleza,Ganada,México,No,Uso no autorizado,1.24 €,Comercio_1435,PRE-ARBITRAJE GANADO,1.24 €,0.00 €,0.00 €,ARN00000493,Pendiente,Pendiente,0.0,México
C-000494,2023-04-04,2023-06-12,141.55,Débito,Operación,Fraude sospechado,Entretenimiento,Ganada,Estados Unidos,No,Fraude de identidad,141.55 €,Comercio_105,CBK GANADO,141.55 €,0.00 €,0.00 €,ARN00000494,Pendiente,Pendiente,0.0,México
C-000495,2023-04-05,2023-06-21,127.74,Débito,Operación,Duplicación de cargos,Comida y bebidas,Ganada,India,No,Fraude amistoso,127.74 €,Comercio_96,CBK GANADO,127.74 €,0.00 €,0.00 €,ARN00000495,Pendiente,Pendiente,0.0,Canadá
C-000496,2023-04-06,2023-07-05,80.64,Débito,Operación,Reembolso no procesado,Salud y belleza,Perdida,Alemania,No,Fraude de identidad,80.64 €,Comercio_208,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,80.64 €,ARN00000496,Hecho,2023-04-06,454.76,India
C-000497,2023-04-07,2023-06-25,848.27,Débito,Operación,Producto defectuoso,Hogar y jardín,Perdida,México,No,Phishing,848.27 €,Comercio_156,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,848.27 €,ARN00000497,Pendiente,Pendiente,0.0,México
C-000497,2023-04-07,2023-06-20,0.95,Débito,Cambio de divisa,Producto defectuoso,Hogar y jardín,Perdida,México,No,Phishing,0.95 €,Comercio_156,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,0.95 €,ARN00000497,Pendiente,Pendiente,0.0,México
C-000498,2023-04-08,2023-06-09,1.29,Débito,Cambio de divisa,Producto defectuoso,Entretenimiento,Perdida,México,No,Fraude amistoso,1.29 €,Comercio_1324,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,1.29 €,ARN00000498,Pendiente,Pendiente,0.0,Canadá
C-000498,2023-04-08,2023-07-06,503.74,Débito,Operación,Producto defectuoso,Entretenimiento,Perdida,México,No,Fraude amistoso,503.74 €,Comercio_1324,PRE-ARBITRAJE NO CONTINUADO,0.00 €,0.00 €,503.74 €,ARN00000498,Pendiente,Pendiente,0.0,Canadá
C-000499,2023-04-09,2023-07-05,324.58,Crédito,Operación,Duplicación de cargos,Entretenimiento,Ganada,Reino Unido,No,Phishing,324.58 €,Comercio_784,PRE-ARBITRAJE GANADO,324.58 €,0.00 €,0.00 €,ARN00000499,Hecho,2023-04-09,607.49,Alemania
C-000499,2023-04-09,2023-06-19,1.26,Crédito,Cambio de divisa,Duplicación de cargos,Entretenimiento,Ganada,Reino Unido,No,Phishing,1.26 €,Comercio_784,PRE-ARBITRAJE GANADO,1.26 €,0.00 €,0.00 €,ARN00000499,Hecho,2023-04-09,607.49,Alemania
